,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,GACity,GAProduct name,GATransacionRevenue,Match GA-DB (commitment fees),City,Product_type,MatchProduct,Matched Revenue,Matched City
10194,18-04-2017,2273931,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10195,18-04-2017,2273941,3,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10196,18-04-2017,2273961,1,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10197,18-04-2017,2273991,6,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10198,18-04-2017,2274051,3,91,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10199,18-04-2017,2274051,4,91,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14521,19-04-2017,2274051,5,92,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14522,19-04-2017,2274051,6,92,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10200,18-04-2017,2274061,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10201,18-04-2017,2274071,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10202,18-04-2017,2274081,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10203,18-04-2017,2274121,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10204,18-04-2017,2274131,2,0,1,Kalyan,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10205,18-04-2017,2274141,1,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10206,18-04-2017,2274151,4,1,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10207,18-04-2017,2274211,3,31,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10208,18-04-2017,2274221,1,0,1,Bhavnagar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10209,18-04-2017,2274241,3,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10210,18-04-2017,2274271,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10211,18-04-2017,2274281,10,32,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10212,18-04-2017,2274301,1,0,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10213,18-04-2017,2274341,4,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10214,18-04-2017,2274371,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10215,18-04-2017,2274391,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10216,18-04-2017,2274421,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14523,19-04-2017,2274421,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10217,18-04-2017,2274431,1,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10218,18-04-2017,2274451,1,0,1,Raipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10219,18-04-2017,2274491,4,3,1,Aurangabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10220,18-04-2017,2274511,1,0,1,Bhubaneswar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10221,18-04-2017,2274541,4,0,1,Bhilai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10222,18-04-2017,2274551,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10223,18-04-2017,2274571,1,0,1,Howrah,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10224,18-04-2017,2274601,3,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10225,18-04-2017,2274621,4,1,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10226,18-04-2017,2274641,2,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10227,18-04-2017,2274651,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10228,18-04-2017,2274651,2,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10229,18-04-2017,2274671,2,15,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10230,18-04-2017,2274701,1,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10231,18-04-2017,2274711,8,62,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10232,18-04-2017,2274721,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10233,18-04-2017,2274741,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10234,18-04-2017,2274761,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10235,18-04-2017,2274771,2,32,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10236,18-04-2017,2274801,3,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
15048,22-04-2017,2274801,5,4,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
15823,26-04-2017,2274801,6,8,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10237,18-04-2017,2274811,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10238,18-04-2017,2274821,6,32,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10239,18-04-2017,2274831,4,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10240,18-04-2017,2274891,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10241,18-04-2017,2274911,1,0,1,Bhubaneswar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10242,18-04-2017,2274961,3,0,1,Mysuru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10243,18-04-2017,2274971,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10244,18-04-2017,2275001,1,0,1,Raipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10245,18-04-2017,2275031,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10246,18-04-2017,2275051,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10247,18-04-2017,2275051,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10248,18-04-2017,2275091,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10249,18-04-2017,2275111,9,32,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10250,18-04-2017,2275121,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10251,18-04-2017,2275141,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10252,18-04-2017,2275151,1,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10253,18-04-2017,2275161,1,0,1,Udaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10254,18-04-2017,2275171,5,7,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10255,18-04-2017,2275181,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10256,18-04-2017,2275191,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10257,18-04-2017,2275201,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10258,18-04-2017,2275241,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10259,18-04-2017,2275271,1,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10260,18-04-2017,2275281,1,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10261,18-04-2017,2275301,1,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10262,18-04-2017,2275351,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10263,18-04-2017,2275371,1,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10264,18-04-2017,2275381,1,0,1,Gandhidham,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10265,18-04-2017,2275411,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10266,18-04-2017,2275431,8,29,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10267,18-04-2017,2275441,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10268,18-04-2017,2275451,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10269,18-04-2017,2275471,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10270,18-04-2017,2275481,1,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10271,18-04-2017,2275501,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10272,18-04-2017,2275541,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10273,18-04-2017,2275551,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10274,18-04-2017,2275571,3,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10275,18-04-2017,2275581,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10276,18-04-2017,2275601,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10277,18-04-2017,2275611,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10278,18-04-2017,2275631,1,0,1,Bhubaneswar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10279,18-04-2017,2275671,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10280,18-04-2017,2275691,5,32,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10281,18-04-2017,2275721,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10282,18-04-2017,2275731,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10283,18-04-2017,2275741,3,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10284,18-04-2017,2275761,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10285,18-04-2017,2275771,2,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10286,18-04-2017,2275781,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10287,18-04-2017,2275801,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10288,18-04-2017,2275831,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10289,18-04-2017,2275841,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10290,18-04-2017,2275891,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10291,18-04-2017,2275931,1,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10292,18-04-2017,2275931,2,0,1,Navi Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10293,18-04-2017,2275961,2,4,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10294,18-04-2017,2275991,1,0,1,Dehradun,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10295,18-04-2017,2276011,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10296,18-04-2017,2276021,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10297,18-04-2017,2276041,1,0,1,Hisar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10298,18-04-2017,2276061,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10299,18-04-2017,2276071,2,62,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10300,18-04-2017,2276081,1,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10301,18-04-2017,2276091,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10302,18-04-2017,2276101,2,0,1,Chandigarh,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10303,18-04-2017,2276151,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10304,18-04-2017,2276161,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10305,18-04-2017,2276171,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10306,18-04-2017,2276221,3,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10307,18-04-2017,2276231,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10308,18-04-2017,2276251,2,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10309,18-04-2017,2276261,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10310,18-04-2017,2276271,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10311,18-04-2017,2276301,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10312,18-04-2017,2276311,1,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10313,18-04-2017,2276361,3,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10314,18-04-2017,2276381,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10315,18-04-2017,2276401,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10316,18-04-2017,2276431,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10317,18-04-2017,2276441,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10318,18-04-2017,2276441,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14524,19-04-2017,2276441,4,1,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14942,21-04-2017,2276441,5,3,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14943,21-04-2017,2276441,6,3,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10319,18-04-2017,2276451,13,32,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10320,18-04-2017,2276461,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10321,18-04-2017,2276511,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10322,18-04-2017,2276511,3,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10323,18-04-2017,2276531,2,0,1,Coimbatore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10324,18-04-2017,2276571,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10325,18-04-2017,2276581,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10326,18-04-2017,2276591,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10327,18-04-2017,2276611,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10328,18-04-2017,2276621,5,33,1,Bhavnagar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10329,18-04-2017,2276631,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10330,18-04-2017,2276641,8,62,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10331,18-04-2017,2276691,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10332,18-04-2017,2276741,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10333,18-04-2017,2276751,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10334,18-04-2017,2276801,2,0,1,Siliguri,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10335,18-04-2017,2276821,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10336,18-04-2017,2276831,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10337,18-04-2017,2276841,3,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10338,18-04-2017,2276861,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10339,18-04-2017,2276871,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10340,18-04-2017,2276881,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10341,18-04-2017,2276921,1,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10342,18-04-2017,2276941,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10343,18-04-2017,2276961,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10344,18-04-2017,2276971,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10345,18-04-2017,2276981,5,82,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10346,18-04-2017,2276991,1,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10347,18-04-2017,2277001,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10348,18-04-2017,2277011,3,0,1,Jodhpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10349,18-04-2017,2277031,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10350,18-04-2017,2277041,1,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10351,18-04-2017,2277051,3,0,1,Faridabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10352,18-04-2017,2277101,1,0,1,Kalyan,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10353,18-04-2017,2277111,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10354,18-04-2017,2277121,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10355,18-04-2017,2277151,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
10356,18-04-2017,2277161,1,0,1,Sonipat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
