,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,transactionRevenue
15655,25-04-2017,2376311,64,75,1,24750
15656,25-04-2017,2376331,1,0,1,27
15657,25-04-2017,2376361,2,0,1,99
15658,25-04-2017,2376371,13,5,1,1050
15659,25-04-2017,2376391,3,4,1,9
15660,25-04-2017,2376401,64,75,1,202500
15661,25-04-2017,2376411,2,0,1,9
15662,25-04-2017,2376421,2,84,1,9
15663,25-04-2017,2376421,3,85,1,9
15664,25-04-2017,2376441,2,3,1,9
15665,25-04-2017,2376451,2,0,1,199
15666,25-04-2017,2376461,21,56,1,99
15667,25-04-2017,2376471,1,0,1,9
15668,25-04-2017,2376511,1,0,1,9
15669,25-04-2017,2376521,26,18,1,15975
15670,25-04-2017,2376541,1,0,1,9
15671,25-04-2017,2376561,5,7,1,9
15672,25-04-2017,2376571,1,0,1,9
15673,25-04-2017,2376581,36,72,1,24188
15674,25-04-2017,2376611,26,18,1,17775
15675,25-04-2017,2376641,5,24,1,9
15676,25-04-2017,2376651,21,56,1,99
15677,25-04-2017,2376661,1,0,1,9
15678,25-04-2017,2376671,110,23,1,199
15679,25-04-2017,2376691,2,0,1,199
15680,25-04-2017,2376751,21,56,1,99
15681,25-04-2017,2376771,1,0,1,99
15682,25-04-2017,2376791,21,56,1,99
15683,25-04-2017,2376831,1,0,1,9
15684,25-04-2017,2376841,1,0,1,99
15685,25-04-2017,2376871,21,56,1,99
15686,25-04-2017,2376891,1,0,1,9
15687,25-04-2017,2376901,1,0,1,9
15688,25-04-2017,2376921,21,56,1,99
15689,25-04-2017,2377021,21,56,1,99
15690,25-04-2017,2377041,1,0,1,9
15691,25-04-2017,2377041,2,0,1,9
15692,25-04-2017,2377051,110,23,1,199
15693,25-04-2017,2377081,1,0,1,99
15694,25-04-2017,2377091,1,0,1,99
15695,25-04-2017,2377101,23,20,1,76500
15696,25-04-2017,2377111,1,0,1,99
15697,25-04-2017,2377121,1,0,1,99
15698,25-04-2017,2377141,1,0,1,9
15699,25-04-2017,2377191,21,56,1,99
15700,25-04-2017,2377221,1,0,1,99
15701,25-04-2017,2377251,34,39,1,6188
15702,25-04-2017,2377261,1,0,1,9
15703,25-04-2017,2377271,2,0,1,9
15704,25-04-2017,2377301,6,4,1,15750
15705,25-04-2017,2377311,20,50,1,1125
15706,25-04-2017,2377321,3,0,1,11250
15707,25-04-2017,2377341,34,39,1,9000
15708,25-04-2017,2377371,85,151,1,50625
15709,25-04-2017,2377411,34,39,1,12375
15710,25-04-2017,2377421,1,0,1,9
15711,25-04-2017,2377431,8,109,1,6750
15712,25-04-2017,2377471,6,4,1,39375
15713,25-04-2017,2377481,85,151,1,22500
15714,25-04-2017,2377501,2,0,1,9
15715,25-04-2017,2377511,50,44,1,6188
15716,25-04-2017,2377551,63,20,1,15750
15717,25-04-2017,2377561,4,4,1,5625
15718,25-04-2017,2377591,8,109,1,30375
15719,25-04-2017,2377631,22,8,1,3938
15720,25-04-2017,2377661,2,0,1,9
15721,25-04-2017,2377691,8,109,1,10688
15722,25-04-2017,2377701,5,1,1,16313
15723,25-04-2017,2377781,30,7,1,15413
15724,25-04-2017,2377831,81,60,1,11813
15725,25-04-2017,2377881,6,4,1,11700
15726,25-04-2017,2377911,81,60,1,8438
15727,25-04-2017,2377921,83,50,1,8753
15728,25-04-2017,2377961,22,8,1,5625
15729,25-04-2017,2377971,81,60,1,11813
15730,25-04-2017,2378001,35,39,1,7875
15731,25-04-2017,2378021,30,7,1,9675
15732,25-04-2017,2378041,81,60,1,10125
15733,25-04-2017,2378081,124,164,1,65250
15734,25-04-2017,2378101,5,1,1,480
15735,25-04-2017,2378141,124,164,1,11250
15736,25-04-2017,2378181,3,7,1,9
15737,25-04-2017,2378211,1,0,1,9
15738,25-04-2017,2378221,5,1,1,540
15739,25-04-2017,2378241,1,0,1,9
15740,25-04-2017,2378281,25,49,1,4275
15741,25-04-2017,2378291,1,0,1,9
15742,25-04-2017,2378321,124,164,1,5963
15743,25-04-2017,2378331,9,10,1,9
15744,25-04-2017,2378361,81,91,1,43223
15745,25-04-2017,2378381,124,164,1,9563
15746,25-04-2017,2378411,30,7,1,6525
15747,25-04-2017,2378421,10,7,1,9
15748,25-04-2017,2378441,124,164,1,8100
15749,25-04-2017,2378461,81,91,1,9698
15750,25-04-2017,2378481,20,132,1,9
15751,25-04-2017,2378511,124,164,1,14063
15752,25-04-2017,2378521,81,91,1,16313
15753,25-04-2017,2378561,2,0,1,99
15754,25-04-2017,2378591,81,91,1,17775
15755,25-04-2017,2378601,30,7,1,16425
15756,25-04-2017,2378641,1,0,1,1260
15757,25-04-2017,2378701,3,0,1,99
15758,25-04-2017,2378721,81,91,1,34223
15759,25-04-2017,2378731,1,0,1,9
15760,25-04-2017,2378751,1,0,1,9
15761,25-04-2017,2378771,16,65,1,16313
15762,25-04-2017,2378791,81,91,1,33750
15763,25-04-2017,2378821,6,7,1,9
15764,25-04-2017,2378861,27,60,1,6435
15765,25-04-2017,2378891,3,28,1,108
15766,25-04-2017,2378921,51,44,1,15525
15767,25-04-2017,2378931,101,34,1,3150
15768,25-04-2017,2378941,31,7,1,7875
15769,25-04-2017,2379011,2,131,1,9
15770,25-04-2017,2379021,145,36,1,1530
15771,25-04-2017,2379031,31,7,1,8100
15772,25-04-2017,2379051,3,7,1,9
15773,25-04-2017,2379061,1,0,1,99
15774,25-04-2017,2379071,1,0,1,9
15775,25-04-2017,2379081,2,131,1,9
15776,25-04-2017,2379101,31,7,1,7875
15777,25-04-2017,2379121,9,109,1,31500
15778,25-04-2017,2379131,5,75,1,15075
15977,27-04-2017,2379131,7,77,1,15075
15779,25-04-2017,2379141,1,0,1,9
15780,25-04-2017,2379151,59,62,1,2025
15781,25-04-2017,2379171,1,0,1,9
15782,25-04-2017,2379181,9,109,1,12375
15783,25-04-2017,2379201,59,62,1,15750
15784,25-04-2017,2379211,1,0,1,9
15785,25-04-2017,2379221,31,7,1,11138
15786,25-04-2017,2379231,1,0,1,99
15787,25-04-2017,2379271,59,62,1,12375
15788,25-04-2017,2379281,31,7,1,8100
15789,25-04-2017,2379291,3,7,1,58500
15790,25-04-2017,2379301,1,0,1,99
15791,25-04-2017,2379311,59,62,1,6300
15792,25-04-2017,2379321,3,7,1,9900
15793,25-04-2017,2379331,1,0,1,9
15794,25-04-2017,2379341,1,0,1,99
15795,25-04-2017,2379371,3,0,1,9
15796,25-04-2017,2379381,1,0,1,9
15797,25-04-2017,2379421,1,0,1,99
15798,25-04-2017,2379441,1,0,1,18000
15799,25-04-2017,2379471,1,0,1,9
15800,25-04-2017,2379491,1,0,1,9
15829,26-04-2017,2379491,2,0,1,9
15801,25-04-2017,2379501,2,0,1,99
15802,25-04-2017,2379531,171,58,1,840
15803,25-04-2017,2379541,2,2,1,9
15804,25-04-2017,2379571,2,0,1,199
15805,25-04-2017,2379591,171,58,1,645
15806,25-04-2017,2379601,46,15,1,29250
15807,25-04-2017,2379661,46,15,1,27000
15808,25-04-2017,2379671,228,51,1,19125
15809,25-04-2017,2379691,46,15,1,27000
15810,25-04-2017,2379731,36,39,1,7875
15811,25-04-2017,2379751,46,15,1,30375
15812,25-04-2017,2379761,228,51,1,20250
15813,25-04-2017,2379771,3,0,1,5625
15830,26-04-2017,2379801,228,51,1,33750
15831,26-04-2017,2379811,228,51,1,21375
15832,26-04-2017,2379821,228,51,1,36000
15833,26-04-2017,2379851,228,51,1,36000
15834,26-04-2017,2379861,228,51,1,21375
15835,26-04-2017,2379881,228,51,1,20250
15836,26-04-2017,2379901,228,51,1,30375
15837,26-04-2017,2379911,228,51,1,22500
15838,26-04-2017,2379931,228,51,1,24750
15839,26-04-2017,2379941,228,51,1,21375
15840,26-04-2017,2379951,11,40,1,9788
15841,26-04-2017,2380011,412,102,1,8955
15842,26-04-2017,2380031,82,60,1,17438
15843,26-04-2017,2380051,82,60,1,29250
15844,26-04-2017,2380091,11,10,1,10350
15845,26-04-2017,2380121,100,110,1,8550
15846,26-04-2017,2380171,4,0,1,720
15847,26-04-2017,2380181,67,65,1,13388
15848,26-04-2017,2380291,79,166,1,58500
15849,26-04-2017,2380301,17,20,1,90000
15850,26-04-2017,2380351,1,0,1,1913
15851,26-04-2017,2380431,174,58,1,570
15852,26-04-2017,2380451,3,17,1,10575
15853,26-04-2017,2380491,16,49,1,5288
15854,26-04-2017,2380511,174,58,1,1320
15855,26-04-2017,2380521,37,73,1,30938
15856,26-04-2017,2380531,48,16,1,27000
15857,26-04-2017,2380541,1,0,1,5288
15858,26-04-2017,2380571,48,16,1,20250
15859,26-04-2017,2380701,7,1,1,14063
15860,26-04-2017,2380771,175,58,1,1305
15861,26-04-2017,2380791,7,1,1,10350
15862,26-04-2017,2380811,175,58,1,525
15863,26-04-2017,2380851,7,1,1,128250
15864,26-04-2017,2380861,175,58,1,1080
15865,26-04-2017,2380901,175,58,1,960
15866,26-04-2017,2380931,6,12,1,8550
15867,26-04-2017,2380941,19,10,1,6188
15868,26-04-2017,2380961,9,1,1,960
15869,26-04-2017,2381001,234,118,1,14175
15870,26-04-2017,2381021,7,5,1,12375
15871,26-04-2017,2381041,14,18,1,4095
15872,26-04-2017,2381051,12,43,1,45000
15873,26-04-2017,2381061,176,58,1,540
15874,26-04-2017,2381101,12,43,1,50625
15875,26-04-2017,2381111,12,43,1,72000
15876,26-04-2017,2381121,176,58,1,1110
15877,26-04-2017,2381141,1,0,1,7830
15878,26-04-2017,2381161,19,10,1,13275
15879,26-04-2017,2381181,19,10,1,9563
15880,26-04-2017,2381201,1,0,1,14850
15881,26-04-2017,2381221,1,0,1,5175
15882,26-04-2017,2381261,413,102,1,3150
15883,26-04-2017,2381291,1,0,1,299
15884,26-04-2017,2381311,48,74,1,13500
15885,26-04-2017,2381321,12,43,1,90000
15886,26-04-2017,2381341,1,0,1,630
15887,26-04-2017,2381361,4,40,1,299
15888,26-04-2017,2381431,234,118,1,1290
15889,26-04-2017,2381491,1,0,1,37125
15890,26-04-2017,2381511,31,34,1,30375
15891,26-04-2017,2381551,1,0,1,13050
15892,26-04-2017,2381591,130,106,1,6728
15893,26-04-2017,2381611,1,0,1,24188
15894,26-04-2017,2381621,16,18,1,10373
15895,26-04-2017,2381631,232,52,1,21375
15896,26-04-2017,2381641,1,0,1,8663
15897,26-04-2017,2381671,232,52,1,21375
15898,26-04-2017,2381701,49,16,1,32625
15899,26-04-2017,2381741,18,21,1,16200
15900,26-04-2017,2381761,232,52,1,19800
15901,26-04-2017,2381771,130,106,1,6525
15902,26-04-2017,2381781,49,16,1,22500
15903,26-04-2017,2381791,130,106,1,7853
15904,26-04-2017,2381811,232,52,1,20250
15905,26-04-2017,2381901,49,16,1,24750
15906,26-04-2017,2381911,3,0,1,9000
15907,26-04-2017,2381971,3,0,1,7875
15908,26-04-2017,2381981,7,1,1,4163
15909,26-04-2017,2382001,30,91,1,9000
15910,26-04-2017,2382111,2,0,1,19575
15911,26-04-2017,2382131,88,152,1,85500
15912,26-04-2017,2382161,9,1,1,11138
15913,26-04-2017,2382171,4,0,1,3713
15914,26-04-2017,2382261,15,63,1,10125
15915,26-04-2017,2382291,4,0,1,77
15916,26-04-2017,2382301,29,36,1,21938
15917,26-04-2017,2382311,15,63,1,12038
15918,26-04-2017,2382321,29,36,1,15188
15919,26-04-2017,2382351,1,0,1,16313
15920,26-04-2017,2382361,2,0,1,19125
15921,26-04-2017,2382421,7,13,1,22500
15922,26-04-2017,2382431,1,0,1,2550
15923,26-04-2017,2382471,87,51,1,16943
15924,26-04-2017,2382531,5,0,1,990
15925,26-04-2017,2382571,5,0,1,960
15926,26-04-2017,2382581,8,3,1,5400
15927,26-04-2017,2382591,38,62,1,11475
15928,26-04-2017,2382601,5,0,1,840
15929,26-04-2017,2382611,8,3,1,12825
15930,26-04-2017,2382621,5,0,1,990
15931,26-04-2017,2382631,30,20,1,16650
15932,26-04-2017,2382641,8,3,1,12375
15933,26-04-2017,2382651,5,0,1,1050
15934,26-04-2017,2382671,5,0,1,1440
15935,26-04-2017,2382681,5,0,1,1200
15936,26-04-2017,2382691,6,1,1,1560
15937,26-04-2017,2382721,37,68,1,7875
15938,26-04-2017,2382741,6,1,1,810
15939,26-04-2017,2382761,2,35,1,1350
15940,26-04-2017,2382821,1,0,1,15188
15941,26-04-2017,2382841,37,68,1,5963
15942,26-04-2017,2382861,1,0,1,23625
15943,26-04-2017,2382891,87,51,1,33210
15944,26-04-2017,2382901,1,0,1,12375
15945,26-04-2017,2382951,14,33,1,7425
15946,26-04-2017,2382961,14,33,1,17100
15947,26-04-2017,2382971,3,35,1,900
15948,26-04-2017,2383001,14,33,1,6188
15949,26-04-2017,2383041,14,33,1,6975
15950,26-04-2017,2383071,14,33,1,8325
15951,26-04-2017,2383121,14,33,1,11475
15952,26-04-2017,2383151,14,33,1,9563
15953,26-04-2017,2383281,5,1,1,10913
15954,26-04-2017,2383301,5,1,1,2925
15955,26-04-2017,2383331,4,117,1,7538
15956,26-04-2017,2383341,5,1,1,2925
15957,26-04-2017,2383411,4,117,1,8550
15958,26-04-2017,2383431,5,1,1,22050
15959,26-04-2017,2383461,4,117,1,6750
15960,26-04-2017,2383521,5,1,1,21150
15961,26-04-2017,2383531,132,106,1,6525
15962,26-04-2017,2383561,132,106,1,8303
15963,26-04-2017,2383591,132,106,1,11813
15964,26-04-2017,2383611,132,106,1,6728
15978,27-04-2017,2383671,37,40,1,14175
15979,27-04-2017,2383731,51,16,1,27000
15980,27-04-2017,2383741,51,16,1,33750
15981,27-04-2017,2383751,51,16,1,31500
15982,27-04-2017,2383771,414,102,1,5063
15983,27-04-2017,2383781,2,4,1,299
15984,27-04-2017,2383791,4,1,1,33750
15985,27-04-2017,2383801,1,0,1,299
15986,27-04-2017,2383881,1,0,1,9563
15987,27-04-2017,2383991,15,5,1,72000
15988,27-04-2017,2384011,45,49,1,11250
15989,27-04-2017,2384021,50,62,1,7088
15990,27-04-2017,2384061,50,62,1,6750
15991,27-04-2017,2384081,45,49,1,9495
15992,27-04-2017,2384111,45,49,1,9000
15993,27-04-2017,2384131,50,62,1,6188
15994,27-04-2017,2384161,45,49,1,1238
15995,27-04-2017,2384181,415,103,1,23625
15996,27-04-2017,2384191,50,62,1,16200
15997,27-04-2017,2384201,45,49,1,3375
15998,27-04-2017,2384231,50,62,1,7875
15999,27-04-2017,2384251,50,62,1,12375
16000,27-04-2017,2384531,7,59,1,56250
16001,27-04-2017,2384561,1,0,1,1140
16002,27-04-2017,2384601,38,68,1,8775
16003,27-04-2017,2384611,7,59,1,24750
16004,27-04-2017,2384621,10,62,1,19125
16005,27-04-2017,2384651,7,59,1,69750
16006,27-04-2017,2384691,10,62,1,28125
16007,27-04-2017,2384701,21,10,1,12375
16008,27-04-2017,2384831,4,1,1,990
16009,27-04-2017,2384851,176,102,1,1560
16010,27-04-2017,2384861,1,0,1,11250
16011,27-04-2017,2384871,1,0,1,7875
16012,27-04-2017,2384881,7,4,1,1155
16013,27-04-2017,2384921,4,1,1,649
16014,27-04-2017,2384961,4,9,1,21375
16015,27-04-2017,2385001,441,178,1,27000
16016,27-04-2017,2385051,2,0,1,6525
16017,27-04-2017,2385051,3,0,1,6525
16018,27-04-2017,2385151,238,53,1,29250
16019,27-04-2017,2385181,6,15,1,16875
16020,27-04-2017,2385191,6,15,1,14625
16021,27-04-2017,2385231,22,22,1,29813
16022,27-04-2017,2385271,2,1,1,114300
16023,27-04-2017,2385311,442,178,1,4950
16024,27-04-2017,2385321,238,53,1,19800
16025,27-04-2017,2385331,177,102,1,855
16026,27-04-2017,2385341,65,77,1,101250
16027,27-04-2017,2385351,11,2,1,8888
16028,27-04-2017,2385391,2,1,1,12375
16029,27-04-2017,2385411,177,102,1,960
16030,27-04-2017,2385421,68,21,1,15750
16031,27-04-2017,2385431,238,53,1,22500
16032,27-04-2017,2385511,177,102,1,735
16033,27-04-2017,2385521,121,107,1,7313
16034,27-04-2017,2385531,8,24,1,7763
16035,27-04-2017,2385541,238,53,1,30375
16036,27-04-2017,2385551,2,1,1,5850
16037,27-04-2017,2385561,177,102,1,885
16038,27-04-2017,2385601,177,102,1,840
16039,27-04-2017,2385641,1,0,1,1275
16040,27-04-2017,2385641,2,0,1,1275
16041,27-04-2017,2385681,177,102,1,810
16042,27-04-2017,2385701,1,0,1,1440
16043,27-04-2017,2385721,11,2,1,7875
16044,27-04-2017,2385731,1,0,1,1350
16045,27-04-2017,2385761,1,0,1,810
16046,27-04-2017,2385791,91,153,1,56250
16047,27-04-2017,2385801,8,24,1,15638
16048,27-04-2017,2385811,1,0,1,4290
16049,27-04-2017,2385831,8,24,1,9788
16050,27-04-2017,2385951,1,0,1,1155
16051,27-04-2017,2386011,178,103,1,1125
16052,27-04-2017,2386051,92,153,1,25875
16053,27-04-2017,2386081,92,153,1,32625
16054,27-04-2017,2386101,131,160,1,4050
16055,27-04-2017,2386111,7,1,1,10125
16056,27-04-2017,2386121,240,119,1,1140
16057,27-04-2017,2386151,240,119,1,5625
16058,27-04-2017,2386181,7,1,1,11700
16059,27-04-2017,2386211,443,178,1,22050
16060,27-04-2017,2386241,240,119,1,960
16061,27-04-2017,2386271,1,0,1,249
16062,27-04-2017,2386281,4,0,1,32625
16063,27-04-2017,2386291,240,119,1,13500
16064,27-04-2017,2386601,3,0,1,249
16065,27-04-2017,2386641,10,3,1,10125
16066,27-04-2017,2386671,11,15,1,10125
16134,28-04-2017,2386671,12,15,1,10125
16067,27-04-2017,2386681,6,0,1,9450
16068,27-04-2017,2386711,6,0,1,9450
16069,27-04-2017,2386741,6,0,1,9675
16070,27-04-2017,2386781,6,0,1,9675
16071,27-04-2017,2386801,6,0,1,9450
16072,27-04-2017,2386811,6,0,1,23625
16073,27-04-2017,2386821,6,0,1,5625
16074,27-04-2017,2386831,5,1,1,9000
16075,27-04-2017,2386871,70,21,1,3038
16076,27-04-2017,2386881,2,0,1,6413
16077,27-04-2017,2386901,6,0,1,6188
16078,27-04-2017,2386921,6,0,1,4500
16079,27-04-2017,2386951,105,111,1,21938
16080,27-04-2017,2386961,70,21,1,30375
16081,27-04-2017,2386971,10,36,1,13500
16082,27-04-2017,2386991,105,111,1,14288
16083,27-04-2017,2387021,70,21,1,8100
16084,27-04-2017,2387051,10,36,1,2025
16085,27-04-2017,2387091,3,0,1,10575
16086,27-04-2017,2387161,26,68,1,8550
16087,27-04-2017,2387171,53,46,1,14850
16088,27-04-2017,2387201,180,103,1,2400
16089,27-04-2017,2387251,1,0,1,37688
16090,27-04-2017,2387261,12,2,1,10125
16091,27-04-2017,2387271,22,41,1,2250
16092,27-04-2017,2387321,26,68,1,18563
16093,27-04-2017,2387361,3,0,1,13500
16094,27-04-2017,2387391,8,5,1,12938
16095,27-04-2017,2387401,22,41,1,16313
16096,27-04-2017,2387421,10,1,1,1350
16097,27-04-2017,2387471,11,7,1,39938
16098,27-04-2017,2387521,1,0,1,1350
16099,27-04-2017,2387601,39,69,1,5175
16100,27-04-2017,2387631,2,0,1,6750
16101,27-04-2017,2387691,11,37,1,7313
16102,27-04-2017,2387711,134,107,1,5378
16103,27-04-2017,2387741,1,0,1,119250
16104,27-04-2017,2387751,11,37,1,9788
16105,27-04-2017,2387821,17,67,1,5850
16106,27-04-2017,2387841,3,0,1,11250
16107,27-04-2017,2387971,32,89,1,2250
16108,27-04-2017,2388001,32,89,1,5738
16109,27-04-2017,2388041,20,112,1,7875
16110,27-04-2017,2388051,1,0,1,290
16111,27-04-2017,2388061,20,112,1,12375
16112,27-04-2017,2388071,20,112,1,10125
16113,27-04-2017,2388081,20,112,1,11813
16114,27-04-2017,2388091,1,0,1,360
16135,28-04-2017,2388231,1,0,1,299
16136,28-04-2017,2388291,1,0,1,3060
16137,28-04-2017,2388301,3,0,1,31500
16138,28-04-2017,2388331,3,0,1,4275
16139,28-04-2017,2388351,32,36,1,12150
16140,28-04-2017,2388381,135,182,1,11250
16141,28-04-2017,2388391,1,0,1,9338
16142,28-04-2017,2388401,10,60,1,50063
16143,28-04-2017,2388441,135,182,1,10125
16144,28-04-2017,2388451,2,1,1,10125
16145,28-04-2017,2388471,69,77,1,27000
16146,28-04-2017,2388481,1,0,1,6188
16147,28-04-2017,2388491,26,22,1,90000
16148,28-04-2017,2388621,9,14,1,56250
16149,28-04-2017,2388671,32,37,1,24188
16150,28-04-2017,2388691,12,7,1,7875
16151,28-04-2017,2388831,70,78,1,13500
16152,28-04-2017,2388951,23,29,1,9000
16153,28-04-2017,2388961,129,166,1,14400
16154,28-04-2017,2389041,23,29,1,7875
16155,28-04-2017,2389061,11,36,1,13725
16156,28-04-2017,2389071,1,0,1,44888
16157,28-04-2017,2389141,11,36,1,14063
16158,28-04-2017,2389151,3,3,1,645
16159,28-04-2017,2389231,11,36,1,9675
16160,28-04-2017,2389241,9,2,1,9000
16161,28-04-2017,2389251,11,36,1,10688
16162,28-04-2017,2389301,10,4,1,37125
16163,28-04-2017,2389311,33,37,1,14625
16164,28-04-2017,2389321,11,36,1,12600
16165,28-04-2017,2389331,10,4,1,40500
16166,28-04-2017,2389341,11,36,1,8100
16167,28-04-2017,2389421,14,12,1,7875
16168,28-04-2017,2389491,29,23,1,51750
16169,28-04-2017,2389731,3,16,1,27000
16170,28-04-2017,2389761,12,2,1,9225
16171,28-04-2017,2389791,10,2,1,6525
16172,28-04-2017,2389881,10,2,1,10913
16173,28-04-2017,2389951,3,16,1,19125
16174,28-04-2017,2389971,3,16,1,32625
16175,28-04-2017,2389991,1,0,1,11025
16176,28-04-2017,2390041,7,2,1,63000
16177,28-04-2017,2390061,27,143,1,33750
16178,28-04-2017,2390081,2,0,1,13500
16179,28-04-2017,2390111,3,62,1,8775
16180,28-04-2017,2390131,29,23,1,70785
16181,28-04-2017,2390141,27,143,1,48375
16182,28-04-2017,2390151,15,13,1,3038
16183,28-04-2017,2390181,1,0,1,6075
16184,28-04-2017,2390201,23,42,1,5063
16185,28-04-2017,2390211,185,104,1,810
16186,28-04-2017,2390231,31,28,1,28125
16187,28-04-2017,2390241,13,2,1,9450
16188,28-04-2017,2390261,34,36,1,16313
16189,28-04-2017,2390271,7,2,1,11700
16190,28-04-2017,2390281,185,104,1,1335
16191,28-04-2017,2390331,185,104,1,975
16192,28-04-2017,2390361,185,104,1,1020
16193,28-04-2017,2390371,3,0,1,3300
16194,28-04-2017,2390391,7,2,1,9788
16195,28-04-2017,2390411,35,38,1,19688
16196,28-04-2017,2390471,185,104,1,930
16197,28-04-2017,2390491,35,38,1,13500
16198,28-04-2017,2390501,2,0,1,1230
16199,28-04-2017,2390511,55,60,1,96750
16200,28-04-2017,2390521,27,69,1,25875
16201,28-04-2017,2390551,23,42,1,15750
16202,28-04-2017,2390571,9,10,1,27000
16203,28-04-2017,2390611,60,35,1,20250
16204,28-04-2017,2390621,9,10,1,8775
16205,28-04-2017,2390641,1,0,1,900
16206,28-04-2017,2390651,94,154,1,67500
16207,28-04-2017,2390661,9,10,1,18000
16208,28-04-2017,2390711,9,10,1,12375
16209,28-04-2017,2390721,9,10,1,6525
16210,28-04-2017,2390751,9,10,1,11700
16211,28-04-2017,2390761,9,10,1,9675
16212,28-04-2017,2390781,89,50,1,4388
16213,28-04-2017,2390801,9,10,1,19125
16214,28-04-2017,2390811,4,1,1,6750
16215,28-04-2017,2390831,52,63,1,20723
16216,28-04-2017,2390841,5,2,1,58500
16217,28-04-2017,2390871,52,63,1,12375
16218,28-04-2017,2390891,52,63,1,8213
16219,28-04-2017,2390911,89,50,1,5963
16220,28-04-2017,2390971,32,28,1,4500
16221,28-04-2017,2390991,52,63,1,6750
16222,28-04-2017,2391011,89,50,1,8438
16223,28-04-2017,2391021,14,44,1,5175
16224,28-04-2017,2391111,89,50,1,6413
16225,28-04-2017,2391241,89,50,1,5063
16226,28-04-2017,2391251,14,44,1,29250
16227,28-04-2017,2391291,89,50,1,4163
16228,28-04-2017,2391331,4,0,1,1620
16229,28-04-2017,2391341,2,0,1,1230
16230,28-04-2017,2391401,3,0,1,299
16231,28-04-2017,2391411,4,1,1,32625
16232,28-04-2017,2391461,186,104,1,1530
16233,28-04-2017,2391471,14,2,1,960
16234,28-04-2017,2391501,4,16,1,14625
16235,28-04-2017,2391691,1,0,1,30375
16236,28-04-2017,2391751,1,0,1,5063
16237,28-04-2017,2391781,4,37,1,17100
16238,28-04-2017,2391941,4,0,1,7875
16239,28-04-2017,2392031,6,0,1,480
16240,28-04-2017,2392041,6,0,1,450
16271,29-04-2017,2392411,1,0,1,7088
16272,29-04-2017,2392481,15,60,1,10125
16273,29-04-2017,2392511,31,23,1,106875
16274,29-04-2017,2392551,38,42,1,9563
16275,29-04-2017,2392601,38,42,1,11813
16276,29-04-2017,2392641,38,42,1,21375
16277,29-04-2017,2392841,17,51,1,4500
16278,29-04-2017,2392861,107,113,1,6413
16279,29-04-2017,2392881,17,51,1,10125
16280,29-04-2017,2392911,107,113,1,6188
16281,29-04-2017,2392941,1,0,1,299
16282,29-04-2017,2392991,17,51,1,9000
16283,29-04-2017,2393011,1,0,1,299
16284,29-04-2017,2393031,17,51,1,9563
16285,29-04-2017,2393091,34,83,1,31500
16286,29-04-2017,2393101,131,167,1,6188
16287,29-04-2017,2393111,17,51,1,10125
16288,29-04-2017,2393141,131,167,1,40500
16289,29-04-2017,2393151,34,83,1,31500
16290,29-04-2017,2393181,12,2,1,5063
16291,29-04-2017,2393201,34,83,1,13500
16292,29-04-2017,2393221,56,83,1,8663
16293,29-04-2017,2393241,12,2,1,2250
16294,29-04-2017,2393251,34,83,1,11250
16295,29-04-2017,2393271,1,0,1,12353
16296,29-04-2017,2393311,1,0,1,5963
16297,29-04-2017,2393321,34,59,1,10125
16298,29-04-2017,2393351,1,0,1,6728
16299,29-04-2017,2393371,19,9,1,6300
16300,29-04-2017,2393401,1,0,1,5603
16301,29-04-2017,2393421,19,9,1,4950
16302,29-04-2017,2393431,12,7,1,14625
16303,29-04-2017,2393441,14,10,1,22500
16304,29-04-2017,2393451,1,0,1,22275
16305,29-04-2017,2393511,1,0,1,20813
16306,29-04-2017,2393541,1,0,1,10103
16307,29-04-2017,2393611,13,2,1,7875
16308,29-04-2017,2393671,26,30,1,6998
16309,29-04-2017,2393691,13,2,1,6750
16310,29-04-2017,2393711,1,0,1,750
16311,29-04-2017,2393761,8,116,1,18563
