order_id,platform,vehicle_category,commitment_fee,GA_REVENUE
1866571,IoS,Helmet,9,#N/A
1866601,Desktop,Helmet,9,9
1866611,Mobile Web,Helmet,9,9
1866621,App,Helmet,9,#N/A
1866661,Mobile Web,Helmet,9,9
1866671,App,Helmet,9,#N/A
1866691,App,Helmet,9,#N/A
1866701,App,Helmet,9,#N/A
1866711,Desktop,Helmet,9,9
1866721,Desktop,Helmet,9,9
1866731,Mobile Web,Helmet,9,9
1866741,App,Helmet,9,#N/A
1866771,Desktop,Helmet,9,9
1866851,App,Helmet,9,#N/A
1866921,Desktop,Helmet,9,9
1866941,App,Helmet,9,#N/A
1866951,Desktop,Helmet,9,9
1866961,Mobile Web,Helmet,9,9
1866991,App,Helmet,9,#N/A
1867031,Desktop,Helmet,9,9
1867091,App,Helmet,9,#N/A
1867101,App,Helmet,9,#N/A
1867111,App,Helmet,9,#N/A
1867171,App,Helmet,9,#N/A
1867181,Mobile Web,Helmet,9,9
1867201,Desktop,Helmet,9,9
1867221,App,Helmet,9,#N/A
1867261,Desktop,Helmet,9,9
1867291,Mobile Web,Helmet,9,9
1867301,Mobile Web,Helmet,9,9
1867311,Desktop,Helmet,9,#N/A
1867331,App,Helmet,9,#N/A
1867341,Desktop,Helmet,9,9
1867351,Desktop,Helmet,9,9
1867381,App,Helmet,9,#N/A
1867391,Desktop,Helmet,9,9
1867401,App,Helmet,9,#N/A
1867411,Desktop,Helmet,9,#N/A
1867441,App,Helmet,9,#N/A
1867451,Desktop,Helmet,9,9
1867461,Mobile Web,Helmet,9,#N/A
1867481,App,Helmet,9,#N/A
1867501,App,Helmet,9,#N/A
1867511,Desktop,Helmet,9,9
1867521,Desktop,Helmet,9,9
1867571,App,Helmet,9,#N/A
1867611,App,Helmet,9,#N/A
1867631,App,Helmet,9,#N/A
1867671,App,Helmet,9,#N/A
1867741,App,Helmet,9,#N/A
1867801,Desktop,Helmet,9,9
1867811,IoS,Helmet,9,#N/A
1867821,Desktop,Helmet,9,9
1867851,App,Helmet,9,#N/A
1868201,App,Helmet,9,#N/A
1808481,Mobile Web,Helmet,9,#N/A
1850971,Desktop,Helmet,9,#N/A
1850981,App,Helmet,9,#N/A
1850991,Desktop,Helmet,9,9
1851001,App,Helmet,9,#N/A
1851011,Mobile Web,Helmet,9,9
1851021,Desktop,Helmet,9,9
1851051,App,Helmet,9,#N/A
1851061,Desktop,Helmet,9,9
1851081,Desktop,Helmet,9,9
1851091,App,Helmet,9,#N/A
1851101,App,Helmet,9,#N/A
1851111,Desktop,Helmet,9,9
1851121,App,Helmet,9,#N/A
1851131,Mobile Web,Helmet,9,9
1851141,Desktop,Helmet,9,9
1851151,App,Helmet,9,#N/A
1851161,Mobile Web,Helmet,9,9
1851191,Desktop,Helmet,9,9
1851221,Desktop,Helmet,9,9
1851231,Desktop,Helmet,9,9
1851251,App,Helmet,9,#N/A
1851261,App,Helmet,9,#N/A
1851271,Desktop,Helmet,9,#N/A
1851281,Mobile Web,Helmet,9,#N/A
1851291,Desktop,Helmet,9,9
1851301,Desktop,Helmet,9,9
1851341,Desktop,Helmet,9,9
1851371,Desktop,Helmet,9,#N/A
1851401,App,Helmet,9,#N/A
1851431,Desktop,Helmet,9,#N/A
1851531,Mobile Web,Helmet,9,9
1851641,App,Helmet,9,#N/A
1851761,Desktop,Helmet,9,9
1852391,Desktop,Helmet,9,9
1852591,Desktop,Helmet,9,9
1852741,Mobile Web,Helmet,9,9
1852821,Mobile Web,Helmet,9,9
1852911,App,Helmet,9,#N/A
1852931,App,Helmet,9,#N/A
1852941,Desktop,Helmet,9,9
1852951,App,Helmet,9,#N/A
1852961,App,Helmet,9,#N/A
1852981,App,Helmet,9,#N/A
1852991,Desktop,Helmet,9,9
1853001,Mobile Web,Helmet,9,#N/A
1853011,App,Helmet,9,#N/A
1853021,Desktop,Helmet,9,9
1853031,Mobile Web,Helmet,9,9
1853071,Desktop,Helmet,9,9
1853081,App,Helmet,9,#N/A
1853091,App,Helmet,9,#N/A
1853101,Desktop,Helmet,9,9
1853111,Desktop,Helmet,9,9
1853121,App,Helmet,9,#N/A
1853131,Desktop,Helmet,9,9
1853141,Mobile Web,Helmet,9,9
1853151,Mobile Web,Helmet,9,9
1853161,App,Helmet,9,#N/A
1853171,Mobile Web,Helmet,9,9
1853181,App,Helmet,9,#N/A
1853191,App,Helmet,9,#N/A
1853201,Desktop,Helmet,9,9
1853231,App,Helmet,9,#N/A
1853241,Desktop,Helmet,9,9
1853251,App,Helmet,9,#N/A
1853261,App,Helmet,9,#N/A
1857461,Desktop,Helmet,9,#N/A
1857471,Mobile Web,Helmet,9,#N/A
1857481,Mobile Web,Helmet,9,9
1857501,Desktop,Helmet,9,9
1857511,App,Helmet,9,#N/A
1857531,App,Helmet,9,#N/A
1857551,App,Helmet,9,#N/A
1857561,Mobile Web,Helmet,9,9
1857571,Mobile Web,Helmet,9,9
1857591,Desktop,Helmet,9,9
1857601,Mobile Web,Helmet,9,9
1857611,App,Helmet,9,#N/A
1857621,Desktop,Helmet,9,9
1857641,Desktop,Helmet,9,9
1857651,Mobile Web,Helmet,9,#N/A
1857661,Mobile Web,Helmet,9,9
1857671,Desktop,Helmet,9,9
1857681,Mobile Web,Helmet,9,#N/A
1857691,App,Helmet,9,#N/A
1857711,Desktop,Helmet,9,9
1857721,App,Helmet,9,#N/A
1857741,Desktop,Helmet,9,9
1857751,Mobile Web,Helmet,9,9
1857761,Mobile Web,Helmet,9,9
1857771,App,Helmet,9,#N/A
1857781,Desktop,Helmet,9,9
1857791,App,Helmet,9,#N/A
1857831,Mobile Web,Helmet,9,9
1858811,Mobile Web,Helmet,9,9
1858821,App,Helmet,9,#N/A
1858831,Desktop,Helmet,9,9
1858841,Desktop,Helmet,9,9
1858851,App,Helmet,9,#N/A
1858861,App,Helmet,9,#N/A
1858871,App,Helmet,9,#N/A
1858881,App,Helmet,9,#N/A
1858891,Desktop,Helmet,9,9
1858901,Desktop,Helmet,9,9
1858911,Desktop,Helmet,9,#N/A
1858921,Desktop,Helmet,9,9
1858941,Desktop,Helmet,9,9
1859001,Desktop,Helmet,9,#N/A
1859011,App,Helmet,9,#N/A
1859151,App,Helmet,9,#N/A
1859241,Mobile Web,Helmet,9,#N/A
1859291,Desktop,Helmet,9,#N/A
1859601,App,Helmet,9,#N/A
1859641,Mobile Web,Helmet,9,9
1859901,Desktop,Helmet,9,#N/A
1859951,App,Helmet,9,#N/A
1859991,App,Helmet,9,#N/A
1860081,Mobile Web,Helmet,9,#N/A
1860091,Mobile Web,Helmet,9,#N/A
1860101,Desktop,Helmet,9,#N/A
1860131,Desktop,Helmet,9,#N/A
1860171,Mobile Web,Helmet,9,9
1860281,Desktop,Helmet,9,#N/A
1860291,App,Helmet,9,#N/A
1860311,Desktop,Helmet,9,#N/A
1860341,App,Helmet,9,#N/A
1860451,App,Helmet,9,#N/A
1860471,Mobile Web,Helmet,9,#N/A
1860511,Desktop,Helmet,9,#N/A
1860591,Mobile Web,Helmet,9,#N/A
1860631,Desktop,Helmet,9,9
1860651,App,Helmet,9,#N/A
1860661,Desktop,Helmet,9,#N/A
1860671,Desktop,Helmet,9,9
1860681,Desktop,Helmet,9,9
1860691,App,Helmet,9,#N/A
1860701,Desktop,Helmet,9,9
1860711,Desktop,Helmet,9,9
1860721,App,Helmet,9,#N/A
1860731,App,Helmet,9,#N/A
1860791,Mobile Web,Helmet,9,#N/A
1860811,Desktop,Helmet,9,#N/A
1860941,Mobile Web,Helmet,9,#N/A
1860961,Mobile Web,Helmet,9,#N/A
1861021,App,Helmet,9,#N/A
1861051,App,Helmet,9,#N/A
1861171,Desktop,Helmet,9,#N/A
1861281,App,Helmet,9,#N/A
1861311,Desktop,Helmet,9,#N/A
1861401,App,Helmet,9,#N/A
1861421,Mobile Web,Helmet,9,#N/A
1861471,Desktop,Helmet,9,#N/A
1861481,Desktop,Helmet,9,#N/A
1861501,App,Helmet,9,#N/A
1861531,App,Helmet,9,#N/A
1861551,App,Helmet,9,#N/A
1861611,Mobile Web,Helmet,9,#N/A
1861621,App,Helmet,9,#N/A
1861651,App,Helmet,9,#N/A
1861661,App,Helmet,9,#N/A
1861671,Desktop,Helmet,9,#N/A
1861691,Mobile Web,Helmet,9,#N/A
1861731,Desktop,Helmet,9,#N/A
1861871,App,Helmet,9,#N/A
1861991,App,Helmet,9,#N/A
1862131,App,Helmet,9,#N/A
1862151,Desktop,Helmet,9,#N/A
1862161,App,Helmet,9,#N/A
1862221,Desktop,Helmet,9,#N/A
1862291,Mobile Web,Helmet,9,#N/A
1862521,App,Helmet,9,#N/A
1862531,App,Helmet,9,#N/A
1862541,App,Helmet,9,#N/A
1862551,App,Helmet,9,#N/A
1862561,App,Helmet,9,#N/A
1862571,App,Helmet,9,#N/A
1862581,Desktop,Helmet,9,9
1862591,App,Helmet,9,#N/A
1862611,App,Helmet,9,#N/A
1862621,App,Helmet,9,#N/A
1862631,App,Helmet,9,#N/A
1862641,App,Helmet,9,#N/A
1862651,App,Helmet,9,#N/A
1862661,App,Helmet,9,#N/A
1862671,App,Helmet,9,#N/A
1862681,App,Helmet,9,#N/A
1862691,App,Helmet,9,#N/A
1862701,Mobile Web,Helmet,9,9
1862711,App,Helmet,9,#N/A
1862721,Desktop,Helmet,9,9
1862731,Mobile Web,Helmet,9,9
1862741,Desktop,Helmet,9,9
1862751,Desktop,Helmet,9,9
1862761,Desktop,Helmet,9,9
1865321,Desktop,Helmet,9,#N/A
1865331,Mobile Web,Helmet,9,9
1865361,App,Helmet,9,#N/A
1865381,App,Helmet,9,#N/A
1865391,Desktop,Helmet,9,9
1865401,App,Helmet,9,#N/A
1865411,App,Helmet,9,#N/A
1865431,App,Helmet,9,#N/A
1865451,App,Helmet,9,#N/A
1865461,Mobile Web,Helmet,9,9
1865481,Mobile Web,Helmet,9,9
1865501,Desktop,Helmet,9,#N/A
1865531,Desktop,Helmet,9,9
1865551,App,Helmet,9,#N/A
1865561,Desktop,Helmet,9,9
1865571,App,Helmet,9,#N/A
1865591,Desktop,Helmet,9,9
1865601,App,Helmet,9,#N/A
1865611,App,Helmet,9,#N/A
1865621,Desktop,Helmet,9,9
1865631,Mobile Web,Helmet,9,9
1865641,Desktop,Helmet,9,9
1865651,App,Helmet,9,#N/A
1865661,Desktop,Helmet,9,9
1865691,Mobile Web,Helmet,9,9
1865711,Desktop,Helmet,9,9
1865721,Desktop,Helmet,9,9
1865731,App,Helmet,9,#N/A
1865741,Mobile Web,Helmet,9,9
1865761,Mobile Web,Helmet,9,9
1865771,Mobile Web,Helmet,9,#N/A
1865781,Mobile Web,Helmet,9,9
1865791,App,Helmet,9,#N/A
1865801,App,Helmet,9,#N/A
1865831,App,Helmet,9,#N/A
1865841,Mobile Web,Helmet,9,9
1865851,Desktop,Helmet,9,9
1865861,App,Helmet,9,#N/A
1865871,Desktop,Helmet,9,9
1865891,Desktop,Helmet,9,9
1865901,Desktop,Helmet,9,9
1865911,App,Helmet,9,#N/A
1865931,Desktop,Helmet,9,#N/A
1865941,App,Helmet,9,#N/A
1865961,Mobile Web,Helmet,9,9
1865971,App,Helmet,9,#N/A
1865981,Desktop,Helmet,9,9
1865991,Desktop,Helmet,9,9
1866001,Android,Helmet,9,#N/A
1866011,App,Helmet,9,#N/A
1866031,Desktop,Helmet,9,9
1866041,Mobile Web,Helmet,9,9
1866051,Mobile Web,Helmet,9,#N/A
1866061,Mobile Web,Helmet,9,#N/A
1866081,Desktop,Helmet,9,9
1866211,App,Helmet,9,#N/A
1866471,Mobile Web,Helmet,9,9
1866501,Desktop,Helmet,9,#N/A
1866561,Desktop,Helmet,9,9
1866751,Desktop,Helmet,9,#N/A
1866841,App,Helmet,9,#N/A
1866861,Mobile Web,Helmet,9,#N/A
1866871,App,Helmet,9,#N/A
1866971,Desktop,Helmet,9,#N/A
1867041,App,Helmet,9,#N/A
1867121,Desktop,Helmet,9,#N/A
1867211,Android,Helmet,9,#N/A
1867251,Desktop,Helmet,9,#N/A
1867431,Desktop,Helmet,9,9
1867561,App,Helmet,9,#N/A
1867641,App,Helmet,9,#N/A
1867701,Desktop,Helmet,9,9
1867721,Mobile Web,Helmet,9,9
1867731,Desktop,Helmet,9,#N/A
1867751,Desktop,Helmet,9,9
1867761,Desktop,Helmet,9,9
1867791,Desktop,Helmet,9,9
1867831,Desktop,Helmet,9,9
1867861,Mobile Web,Helmet,9,9
1867911,Mobile Web,Helmet,9,9
1867941,Desktop,Helmet,9,9
1867951,App,Helmet,9,#N/A
1867981,App,Helmet,9,#N/A
1867991,Desktop,Helmet,9,9
1868011,Mobile Web,Helmet,9,9
1868051,Desktop,Helmet,9,#N/A
1868061,Desktop,Helmet,9,#N/A
1868081,Desktop,Helmet,9,9
1868111,Desktop,Helmet,9,9
1868121,Desktop,Helmet,9,9
1868151,Desktop,Helmet,9,9
1868161,Desktop,Helmet,9,9
1868171,Desktop,Helmet,9,9
1868181,Desktop,Helmet,9,9
1868211,Mobile Web,Helmet,9,9
1868221,Mobile Web,Helmet,9,#N/A
1868231,Mobile Web,Helmet,9,#N/A
1868251,App,Helmet,9,#N/A
1868261,App,Helmet,9,#N/A
1868281,IoS,Helmet,9,#N/A
1869981,Desktop,Helmet,9,9
1870001,App,Helmet,9,#N/A
1870021,App,Helmet,9,#N/A
1870051,Mobile Web,Helmet,9,9
1870061,Desktop,Helmet,9,9
1870071,Mobile Web,Helmet,9,#N/A
1870081,Desktop,Helmet,9,9
1870101,Desktop,Helmet,9,#N/A
1870111,Mobile Web,Helmet,9,9
1870121,Desktop,Helmet,9,9
1870131,Desktop,Helmet,9,9
1870141,Desktop,Helmet,9,9
1870151,Mobile Web,Helmet,9,9
1870161,Desktop,Helmet,9,9
1870171,Mobile Web,Helmet,9,9
1870181,Desktop,Helmet,9,9
1870191,Mobile Web,Helmet,9,9
1870231,Desktop,Helmet,9,9
1870241,Mobile Web,Helmet,9,#N/A
1870251,Desktop,Helmet,9,9
1870271,Desktop,Helmet,9,9
1870291,App,Helmet,9,#N/A
1870301,App,Helmet,9,#N/A
1870311,Mobile Web,Helmet,9,#N/A
1870321,App,Helmet,9,#N/A
1870351,Mobile Web,Helmet,9,9
1870361,Mobile Web,Helmet,9,9
1870391,Mobile Web,Helmet,9,#N/A
1870411,Mobile Web,Helmet,9,#N/A
1870421,Desktop,Helmet,9,#N/A
1870431,App,Helmet,9,#N/A
1870441,Mobile Web,Helmet,9,9
1870451,Desktop,Helmet,9,9
1870461,Desktop,Helmet,9,9
1870481,Desktop,Helmet,9,9
1870491,Desktop,Helmet,9,9
1870531,App,Helmet,9,#N/A
1870541,Desktop,Helmet,9,9
1870561,Desktop,Helmet,9,9
1870571,Desktop,Helmet,9,9
1870581,App,Helmet,9,#N/A
1870591,App,Helmet,9,#N/A
1870601,Desktop,Helmet,9,9
1870611,Mobile Web,Helmet,9,9
1870631,IoS,Helmet,9,#N/A
1870641,Mobile Web,Helmet,9,9
1870651,Desktop,Helmet,9,9
1870681,Mobile Web,Helmet,9,9
1870701,Mobile Web,Helmet,9,#N/A
1870711,Mobile Web,Helmet,9,9
1870721,Desktop,Helmet,9,9
1870741,Mobile Web,Helmet,9,9
1870751,App,Helmet,9,#N/A
1870761,App,Helmet,9,#N/A
1870781,App,Helmet,9,#N/A
1870791,App,Helmet,9,#N/A
1870801,App,Helmet,9,#N/A
1870821,Desktop,Helmet,9,9
1870831,App,Helmet,9,#N/A
1870851,App,Helmet,9,#N/A
1870861,Mobile Web,Helmet,9,9
1870881,Mobile Web,Helmet,9,9
1870901,App,Helmet,9,#N/A
1870911,Desktop,Helmet,9,9
1870921,App,Helmet,9,#N/A
1870931,App,Helmet,9,#N/A
1870941,Mobile Web,Helmet,9,#N/A
1870951,App,Helmet,9,#N/A
1870961,Desktop,Helmet,9,9
1870971,App,Helmet,9,#N/A
1871001,App,Helmet,9,#N/A
1871041,App,Helmet,9,#N/A
1871051,App,Helmet,9,#N/A
1871061,App,Helmet,9,#N/A
1871071,App,Helmet,9,#N/A
1871081,Desktop,Helmet,9,9
1871101,Desktop,Helmet,9,#N/A
1871111,Desktop,Helmet,9,9
1871121,Mobile Web,Helmet,9,9
1871131,App,Helmet,9,#N/A
1871151,App,Helmet,9,#N/A
1871161,Desktop,Helmet,9,9
1871171,App,Helmet,9,#N/A
1871181,Desktop,Helmet,9,9
1871191,App,Helmet,9,#N/A
1871201,App,Helmet,9,#N/A
1871211,Mobile Web,Helmet,9,#N/A
1871231,Desktop,Helmet,9,9
1871251,Mobile Web,Helmet,9,9
1871261,Mobile Web,Helmet,9,9
1871271,Mobile Web,Helmet,9,#N/A
1871281,App,Helmet,9,#N/A
1871291,Mobile Web,Helmet,9,9
1871301,App,Helmet,9,#N/A
1871331,App,Helmet,9,#N/A
1871381,Desktop,Helmet,9,9
1871401,Desktop,Helmet,9,9
1871411,Mobile Web,Helmet,9,9
1871431,App,Helmet,9,#N/A
1871441,Desktop,Helmet,9,#N/A
1873041,App,Helmet,9,#N/A
1873061,Desktop,Helmet,9,#N/A
1873071,Mobile Web,Helmet,9,#N/A
1873081,App,Helmet,9,#N/A
1873111,Desktop,Helmet,9,9
1873131,App,Helmet,9,#N/A
1873141,Mobile Web,Helmet,9,9
1873151,Desktop,Helmet,9,#N/A
1873161,Mobile Web,Helmet,9,9
1873171,Mobile Web,Helmet,9,9
1873191,Desktop,Helmet,9,9
1873201,Mobile Web,Helmet,9,9
1873211,App,Helmet,9,#N/A
1873221,App,Helmet,9,#N/A
1873231,Mobile Web,Helmet,9,9
1873271,App,Helmet,9,#N/A
1873281,App,Helmet,9,#N/A
1873291,Desktop,Helmet,9,#N/A
1873301,App,Helmet,9,#N/A
1873341,Desktop,Helmet,9,9
1873371,App,Helmet,9,#N/A
1873391,Desktop,Helmet,9,9
1873401,Mobile Web,Helmet,9,9
1873441,App,Helmet,9,#N/A
1873451,Mobile Web,Helmet,9,9
1873461,Desktop,Helmet,9,9
1873471,Desktop,Helmet,9,9
1873491,Mobile Web,Helmet,9,9
1873501,IoS,Helmet,9,#N/A
1873531,Desktop,Helmet,9,9
1873541,Mobile Web,Helmet,9,9
1873591,App,Helmet,9,#N/A
1873621,App,Helmet,9,#N/A
1873631,App,Helmet,9,#N/A
1873641,Desktop,Helmet,9,9
1873661,Mobile Web,Helmet,9,9
1873671,Desktop,Helmet,9,9
1873701,Desktop,Helmet,9,9
1873751,Desktop,Helmet,9,9
1873871,Desktop,Helmet,9,9
1873891,Mobile Web,Helmet,9,9
1873901,Desktop,Helmet,9,9
1873921,Android,Helmet,9,#N/A
1874101,Mobile Web,Helmet,9,#N/A
1874121,Desktop,Helmet,9,9
1857841,Desktop,Helmet,9,9
1857861,Desktop,Helmet,9,#N/A
1857891,Desktop,Helmet,9,9
1857921,Mobile Web,Helmet,9,9
1857941,Desktop,Helmet,9,9
1857961,Mobile Web,Helmet,9,#N/A
1858001,Desktop,Helmet,9,9
1858011,Mobile Web,Helmet,9,9
1858021,Mobile Web,Helmet,9,9
1858031,Desktop,Helmet,9,#N/A
1858041,Mobile Web,Helmet,9,9
1858051,App,Helmet,9,#N/A
1858061,Mobile Web,Helmet,9,9
1858071,IoS,Helmet,9,#N/A
1858081,Desktop,Helmet,9,#N/A
1858101,Desktop,Helmet,9,9
1858111,Mobile Web,Helmet,9,#N/A
1858121,App,Helmet,9,#N/A
1858141,Mobile Web,Helmet,9,#N/A
1858151,Desktop,Helmet,9,9
1858161,App,Helmet,9,#N/A
1858181,Desktop,Helmet,9,9
1858191,Desktop,Helmet,9,#N/A
1858201,Mobile Web,Helmet,9,9
1858231,Desktop,Helmet,9,#N/A
1858241,Mobile Web,Helmet,9,#N/A
1858251,App,Helmet,9,#N/A
1858281,Mobile Web,Helmet,9,9
1858291,App,Helmet,9,#N/A
1858301,App,Helmet,9,#N/A
1858321,Desktop,Helmet,9,9
1858331,App,Helmet,9,#N/A
1858341,Desktop,Helmet,9,#N/A
1858351,App,Helmet,9,#N/A
1858361,App,Helmet,9,#N/A
1858381,Mobile Web,Helmet,9,#N/A
1858401,App,Helmet,9,#N/A
1858411,Mobile Web,Helmet,9,#N/A
1858421,Desktop,Helmet,9,9
1858431,Desktop,Helmet,9,9
1858441,Desktop,Helmet,9,#N/A
1858451,Mobile Web,Helmet,9,#N/A
1858461,App,Helmet,9,#N/A
1858471,App,Helmet,9,#N/A
1858481,App,Helmet,9,#N/A
1858491,Desktop,Helmet,9,9
1858511,Mobile Web,Helmet,9,9
1858521,Mobile Web,Helmet,9,9
1858541,Desktop,Helmet,9,9
1858571,Desktop,Helmet,9,9
1858581,Desktop,Helmet,9,9
1858591,Mobile Web,Helmet,9,9
1858611,Mobile Web,Helmet,9,9
1858621,App,Helmet,9,#N/A
1858631,Mobile Web,Helmet,9,#N/A
1858641,Mobile Web,Helmet,9,#N/A
1858651,Desktop,Helmet,9,9
1858661,Mobile Web,Helmet,9,9
1858681,App,Helmet,9,#N/A
1858701,Desktop,Helmet,9,9
1858711,Desktop,Helmet,9,9
1858721,App,Helmet,9,#N/A
1858731,Desktop,Helmet,9,9
1858751,Mobile Web,Helmet,9,#N/A
1858761,Desktop,Helmet,9,9
1858771,Desktop,Helmet,9,9
1858781,Desktop,Helmet,9,9
1858791,App,Helmet,9,#N/A
1858801,Desktop,Helmet,9,9
1862771,Mobile Web,Helmet,9,9
1862781,Mobile Web,Helmet,9,9
1862791,App,Helmet,9,#N/A
1862801,Desktop,Helmet,9,#N/A
1862811,Desktop,Helmet,9,#N/A
1862821,App,Helmet,9,#N/A
1862851,Desktop,Helmet,9,9
1862881,Mobile Web,Helmet,9,#N/A
1862891,Mobile Web,Helmet,9,9
1862901,Desktop,Helmet,9,9
1862911,App,Helmet,9,#N/A
1862921,App,Helmet,9,#N/A
1862931,Mobile Web,Helmet,9,9
1862941,App,Helmet,9,#N/A
1862951,Desktop,Helmet,9,9
1862961,App,Helmet,9,#N/A
1862981,Desktop,Helmet,9,9
1862991,App,Helmet,9,#N/A
1863001,App,Helmet,9,#N/A
1863021,App,Helmet,9,#N/A
1863031,Desktop,Helmet,9,9
1863051,App,Helmet,9,#N/A
1863061,Desktop,Helmet,9,9
1863071,App,Helmet,9,#N/A
1863081,Desktop,Helmet,9,9
1863091,App,Helmet,9,#N/A
1865821,Desktop,Helmet,9,#N/A
1866071,Desktop,Helmet,9,#N/A
1866151,App,Helmet,9,#N/A
1866181,Desktop,Helmet,9,#N/A
1866301,Mobile Web,Helmet,9,#N/A
1866411,App,Helmet,9,#N/A
1866431,Mobile Web,Helmet,9,#N/A
1866441,Desktop,Helmet,9,#N/A
1866651,Desktop,Helmet,9,#N/A
1866761,Desktop,Helmet,9,#N/A
1866791,Desktop,Helmet,9,#N/A
1866831,App,Helmet,9,#N/A
1866911,App,Helmet,9,#N/A
1867061,Desktop,Helmet,9,#N/A
1867131,Mobile Web,Helmet,9,#N/A
1867161,Desktop,Helmet,9,#N/A
1867491,Desktop,Helmet,9,#N/A
1867541,Mobile Web,Helmet,9,#N/A
1867591,App,Helmet,9,#N/A
1867621,Mobile Web,Helmet,9,#N/A
1867661,Desktop,Helmet,9,#N/A
1867681,App,Helmet,9,#N/A
1867961,App,Helmet,9,#N/A
1868191,App,Helmet,9,#N/A
1868241,App,Helmet,9,#N/A
1868291,Desktop,Helmet,9,9
1868301,App,Helmet,9,#N/A
1868331,Desktop,Helmet,9,9
1868341,App,Helmet,9,#N/A
1868401,Desktop,Helmet,9,#N/A
1868431,App,Helmet,9,#N/A
1868451,App,Helmet,9,#N/A
1868461,Desktop,Helmet,9,9
1868471,Mobile Web,Helmet,9,#N/A
1868481,Desktop,Helmet,9,9
1868491,Mobile Web,Helmet,9,9
1868501,Desktop,Helmet,9,9
1868511,Desktop,Helmet,9,#N/A
1868521,App,Helmet,9,#N/A
1868531,Mobile Web,Helmet,9,9
1868541,App,Helmet,9,#N/A
1868551,Mobile Web,Helmet,9,9
1868561,App,Helmet,9,#N/A
1868571,App,Helmet,9,#N/A
1868581,App,Helmet,9,#N/A
1868591,Mobile Web,Helmet,9,#N/A
1868611,App,Helmet,9,#N/A
1868621,Desktop,Helmet,9,9
1868631,Mobile Web,Helmet,9,9
1868641,Desktop,Helmet,9,9
1868651,App,Helmet,9,#N/A
1868681,App,Helmet,9,#N/A
1868691,Mobile Web,Helmet,9,9
1868701,Desktop,Helmet,9,9
1868711,Desktop,Helmet,9,#N/A
1868731,App,Helmet,9,#N/A
1868741,App,Helmet,9,#N/A
1868751,App,Helmet,9,#N/A
1868781,Desktop,Helmet,9,9
1868791,App,Helmet,9,#N/A
1868801,Android,Scooter,975,#N/A
1868811,App,Helmet,9,#N/A
1868821,Desktop,Helmet,9,9
1868831,Desktop,Helmet,9,9
1868841,App,Helmet,9,#N/A
1868851,Desktop,Helmet,9,9
1868861,Mobile Web,Helmet,9,#N/A
1868871,Desktop,Helmet,9,9
1868881,Desktop,Helmet,9,9
1868891,Mobile Web,Helmet,9,9
1868901,Desktop,Helmet,9,9
1868921,Desktop,Helmet,9,9
1868941,Desktop,Helmet,9,#N/A
1868971,Mobile Web,Helmet,9,9
1868981,Mobile Web,Helmet,9,9
1868991,App,Helmet,9,#N/A
1869001,App,Helmet,9,#N/A
1869011,Desktop,Helmet,9,9
1869021,Desktop,Helmet,9,9
1869031,Desktop,Helmet,9,9
1869071,App,Helmet,9,#N/A
1869081,App,Helmet,9,#N/A
1869091,App,Helmet,9,#N/A
1869101,Desktop,Helmet,9,9
1869111,App,Helmet,9,#N/A
1869131,App,Helmet,9,#N/A
1869161,Desktop,Helmet,9,9
1869171,Mobile Web,Helmet,9,9
1869181,App,Helmet,9,#N/A
1869211,Desktop,Helmet,9,9
1869221,Desktop,Helmet,9,9
1869231,Desktop,Helmet,9,9
1869251,Mobile Web,Helmet,9,9
1869261,Desktop,Helmet,9,9
1869271,Desktop,Helmet,9,9
1869281,Desktop,Helmet,9,9
1869291,Desktop,Helmet,9,9
1869311,Mobile Web,Helmet,9,#N/A
1869321,Desktop,Helmet,9,9
1869331,App,Helmet,9,#N/A
1872641,App,Helmet,9,#N/A
1872661,App,Helmet,9,#N/A
1872691,Desktop,Helmet,9,9
1872701,Mobile Web,Helmet,9,9
1872711,App,Helmet,9,#N/A
1872721,Mobile Web,Helmet,9,9
1872731,App,Helmet,9,#N/A
1872761,Desktop,Helmet,9,9
1872771,Desktop,Helmet,9,9
1872781,App,Helmet,9,#N/A
1872791,Desktop,Helmet,9,9
1872801,Mobile Web,Helmet,9,#N/A
1872831,Mobile Web,Helmet,9,9
1872841,Mobile Web,Helmet,9,9
1872851,Mobile Web,Helmet,9,9
1872861,Mobile Web,Helmet,9,9
1872871,Mobile Web,Helmet,9,9
1872881,App,Helmet,9,#N/A
1872891,Desktop,Helmet,9,9
1872901,App,Helmet,9,#N/A
1872911,Desktop,Helmet,9,9
1872941,App,Helmet,9,#N/A
1872971,App,Helmet,9,#N/A
1872981,Desktop,Helmet,9,9
1872991,App,Helmet,9,#N/A
1873001,Desktop,Helmet,9,#N/A
1873021,Desktop,Helmet,9,9
1873251,Mobile Web,Helmet,9,9
1873381,App,Helmet,9,#N/A
1873421,App,Helmet,9,#N/A
1873431,Mobile Web,Helmet,9,9
1873511,App,Helmet,9,#N/A
1873521,Desktop,Helmet,9,9
1873551,App,Helmet,9,#N/A
1873561,Desktop,Helmet,9,9
1873571,Desktop,Helmet,9,9
1873581,App,Helmet,9,#N/A
1873611,App,Helmet,9,#N/A
1873781,Desktop,Helmet,9,#N/A
1873791,Desktop,Helmet,9,#N/A
1873801,Desktop,Helmet,9,9
1873831,Mobile Web,Helmet,9,9
1873841,Desktop,Helmet,9,9
1873851,App,Helmet,9,#N/A
