GA_REVENUE,daysSinceLastSession,browser,mobileDeviceBranding,newOrReturning,hour,dayOfWeekName,orderCouponCode,shoppingStage,transactions,checkoutOptions,buyToDetailRate,transactionsPerSession,transactionShipping,transactionTax,uniquePurchases,cartToDetailRate,quantityAddedToCart,quantityCheckedOut,quantityRemovedFromCart,sessions_to_transaction,days_to_transaction,type
16500,1,Chrome,none,Returning Visitor,15,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,1,0
10000,0,Chrome,none,Returning Visitor,15,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
15000,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
21000,0,Chrome,none,New Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
10000,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,16,17,0
15800,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
85000,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,15,16,0
5800,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
29,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
4200,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
8500,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
6500,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,103,147,0
6200,0,Chrome,none,Returning Visitor,16,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,251,69,0
6200,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,251,69,0
7000,0,Firefox,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,24,34,0
16600,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,7,0
1800,0,Chrome,none,New Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
1300,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1250,0,Chrome,OPPO,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,5,0
4200,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
16200,4,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,9,0
800,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1050,0,Chrome,none,Returning Visitor,17,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1380,0,Chrome,none,New Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
675,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1050,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
6000,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,24,9,0
14500,8,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,8,0
7000,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,77,0
800,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1900,0,Chrome,none,New Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
1050,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
29,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,2,0
1350,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
9000,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,65,21,0
3200,0,Chrome,none,New Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
918,0,Chrome,none,Returning Visitor,18,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,85,80,0
5200,0,Firefox,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,34,0
900,0,Chrome,Samsung,New Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
9600,0,Chrome,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
549,0,Chrome,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,1,0
7000,0,Chrome,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
14220,0,Chrome,Xiaomi,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,32,0
22000,0,Chrome,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,69,19,0
11200,0,Firefox,none,Returning Visitor,19,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,4,0
7500,0,Chrome,none,Returning Visitor,20,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
1400,0,Chrome,none,Returning Visitor,20,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
2200,0,Chrome,none,Returning Visitor,20,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
19000,0,Chrome,none,Returning Visitor,20,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,69,19,0
24000,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,69,19,0
20000,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,69,19,0
13000,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,0,0
9500,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,0,0
313,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,74,26,0
6500,0,Chrome,none,Returning Visitor,21,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,0,0
25000,0,Chrome,none,Returning Visitor,22,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,70,19,0
250,0,Chrome,none,New Visitor,22,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
275,0,Chrome,none,Returning Visitor,23,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,74,26,0
250,0,Chrome,none,Returning Visitor,2,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
3000,0,Chrome,none,Returning Visitor,8,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,253,69,0
6500,5,Safari,none,Returning Visitor,9,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,13,0
14500,1,Safari,Apple,Returning Visitor,9,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,1,0
12500,1,Firefox,none,Returning Visitor,10,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,13,12,0
8500,0,Chrome,none,Returning Visitor,10,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,92,73,0
3600,1,Firefox,none,Returning Visitor,10,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,13,12,0
14000,1,Firefox,none,Returning Visitor,11,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,13,12,0
22000,0,Chrome,none,Returning Visitor,11,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,7,0
7600,1,Chrome,none,Returning Visitor,11,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,19,24,0
21000,0,Chrome,none,Returning Visitor,11,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,7,0
9000,0,Chrome,none,Returning Visitor,11,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,7,0
10600,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,37,21,0
34800,0,Safari,Apple,New Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
613,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,60,27,0
1038,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,60,27,0
1000,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,60,27,0
17000,0,Safari,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,2,0
56000,1,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,90,109,0
9500,2,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,33,0
8000,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,7,0
8000,0,Chrome,none,Returning Visitor,12,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,24,0
27500,31,Chrome,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,171,0
13000,0,Chrome,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,15,120,0
42500,0,Chrome,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
513,0,Chrome,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,24,9,0
6800,0,Chrome,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,36,78,0
10800,6,Firefox,none,Returning Visitor,13,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,45,62,0
8500,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,9,0
850,4,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,35,0
800,0,Chrome,none,New Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
12600,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,9,0
7300,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,9,0
6000,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,24,0
7500,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,45,48,0
3400,25,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,144,0
11300,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,1,0
5400,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,38,0
8500,0,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
15000,27,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,27,0
6700,25,Chrome,none,Returning Visitor,14,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,144,0
2131,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,110,35,0
9000,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,1,0
7500,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,1,0
30000,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,38,0
80000,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,39,44,0
9300,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,9,0
649,0,Chrome,none,New Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
613,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,63,28,0
20000,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,24,0
15500,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,23,0
1150,0,Chrome,none,Returning Visitor,15,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
1125,0,Opera Mini,(not set),Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
22000,0,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,274,70,0
10716,0,Chrome,LG,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
1413,3,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
5500,0,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,8,0
5000,0,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,8,0
5200,0,Chrome,Samsung,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
8000,0,Chrome,Samsung,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
9000,0,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,8,0
25000,0,Chrome,none,Returning Visitor,16,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,76,20,0
7380,0,Chrome,none,New Visitor,17,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
8580,0,Chrome,none,New Visitor,17,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
5300,4,Chrome,none,Returning Visitor,17,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,75,0
7000,0,Safari,Apple,Returning Visitor,17,Saturday,(not set),ALL_VISITS,1,(not set),0,200,0,0,2,0,0,0,0,3,0,0
11200,0,Firefox,none,Returning Visitor,18,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,5,0
5000,0,Chrome,none,Returning Visitor,18,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,1,0
16500,0,Firefox,none,Returning Visitor,19,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,213,175,0
48000,13,Chrome,none,Returning Visitor,19,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,44,0
46500,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,46,0
28500,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,91,109,0
4800,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,26,0
5600,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,26,0
9800,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,17,29,0
4300,0,Chrome,none,Returning Visitor,20,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,17,29,0
10000,0,Chrome,none,Returning Visitor,21,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,1,0
6500,0,Internet Explorer,none,New Visitor,22,Saturday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
19000,0,Chrome,none,Returning Visitor,2,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,78,21,0
24000,0,Chrome,none,Returning Visitor,2,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,78,21,0
14200,0,Chrome,none,Returning Visitor,8,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,256,70,0
13000,0,Chrome,none,Returning Visitor,10,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,8,0
6000,0,Chrome,none,Returning Visitor,10,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,8,0
14000,0,Chrome,none,Returning Visitor,10,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,8,0
963,0,Chrome,none,Returning Visitor,11,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,64,28,0
1213,0,Chrome,none,Returning Visitor,12,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,76,27,0
1725,0,Chrome,none,Returning Visitor,12,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,5,0
24000,0,Chrome,none,Returning Visitor,12,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,21,0
4600,0,Chrome,none,Returning Visitor,12,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
30000,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,21,0
1375,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
1050,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
700,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
18000,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,21,0
925,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
650,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
1025,0,Chrome,none,Returning Visitor,13,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,5,0
450000,0,Safari,none,Returning Visitor,14,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,28,27,0
28000,0,Chrome,none,Returning Visitor,14,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,21,0
8500,0,Chrome,none,Returning Visitor,14,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,259,71,0
27000,0,Chrome,none,Returning Visitor,14,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,21,0
50000,0,Chrome,none,Returning Visitor,14,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,42,45,0
13000,0,Chrome,none,Returning Visitor,15,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,39,35,0
800,0,Chrome,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,109,0
813,8,Chrome,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,8,0
1375,0,Chrome,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,109,0
500,0,Chrome,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,109,0
775,0,Chrome,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,27,5,0
3000,1,Firefox,none,Returning Visitor,16,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,21,41,0
35000,0,Chrome,none,Returning Visitor,17,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,81,21,0
26000,0,Chrome,none,Returning Visitor,17,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,81,21,0
7500,1,Safari,Apple,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,61,94,0
2600,0,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
1300,0,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
29000,3,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,27,0
20000,3,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,27,0
17000,3,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,27,0
65000,3,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,27,0
4800,0,Chrome,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,106,150,0
5900,0,Internet Explorer,none,New Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
42000,5,Safari,none,Returning Visitor,18,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
27700,5,Safari,none,Returning Visitor,19,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
6600,0,Chrome,none,Returning Visitor,19,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,2,0
1920,0,Internet Explorer,none,New Visitor,19,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
3960,0,Firefox,none,Returning Visitor,19,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,22,41,0
7000,0,Firefox,none,Returning Visitor,19,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,22,41,0
11900,0,Internet Explorer,none,New Visitor,20,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
8500,0,Safari,Apple,New Visitor,21,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
24000,0,Chrome,none,Returning Visitor,23,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,21,0
22000,0,Chrome,none,Returning Visitor,23,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,21,0
238,0,Chrome,none,New Visitor,23,Sunday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
20000,0,Chrome,none,Returning Visitor,2,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,85,22,0
625,0,Chrome,none,Returning Visitor,10,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,6,0
825,0,Chrome,none,Returning Visitor,10,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,6,0
58000,0,Chrome,none,Returning Visitor,10,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,2,0
12500,2,Chrome,none,Returning Visitor,11,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,93,75,0
9500,0,Chrome,none,New Visitor,11,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
650,0,Chrome,Samsung,New Visitor,12,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
3549,0,Chrome,none,Returning Visitor,12,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,114,36,0
249,0,Chrome,Samsung,New Visitor,12,Monday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
